"path","kind","bytes","sha256","lines","scope"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\atlassian-rovo\skills\search-company-knowledge\SKILL.md","SKILL.md","17656","8AF2EB67954D80E1C281E273C5AF286F5C19AAA5C72DF0EA8020459537C2E774","576","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\atlassian-rovo\skills\spec-to-backlog\SKILL.md","SKILL.md","17975","B4521C5EE4B393BA8716BCE2CFE8A120D18FBE5800DFFAB4097568DE68C1F548","544","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\atlassian-rovo\skills\triage-issue\SKILL.md","SKILL.md","20079","FE0648A011DB9827F229AF3894F167719773617A10CEC66C87C3D1CF457C4743","701","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\base44\skills\base44-cli\SKILL.md","SKILL.md","26345","67B42E78AFFB5BA5406C2B2D8636F49E422B5A0A675202F8ADA7954DC3C749CC","531","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\base44\skills\base44-sdk\SKILL.md","SKILL.md","12220","FB0B6388A3BEC9B707F44B53E9731E145FCB8351CD20C41A2BD79DC2D8E53FC6","306","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\base44\skills\base44-troubleshooter\SKILL.md","SKILL.md","1487","751C5339150E656439C7387550B334D979BEBBDF423899AA6342FB30318CAB3C","61","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\boltz-api-cli\skills\boltz-check-status\SKILL.md","SKILL.md","7116","688AD3E2E29E3035FBD0A61A3D52BFA40BE9A9B5E745D2C8F2BBC9CB9E89195F","84","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\boltz-api-cli\skills\boltz-cli-setup\SKILL.md","SKILL.md","4252","CC034EDCC3919255B1C0B77AA2E8F80AAEDAA8D936D8E98D3F5AD0444D90483D","91","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\boltz-api-cli\skills\boltz-protein-design\SKILL.md","SKILL.md","14311","C9B4A26EB2DED6A823ED6E634BA0B187E47FD925EDC296B6D81BCF6F4E39C93A","107","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\boltz-api-cli\skills\boltz-protein-screen\SKILL.md","SKILL.md","8577","ADDE09D1422A4055D48EA4178D51C7C56B412F1B6D435E7BBF2453C7C78A2A5F","78","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\boltz-api-cli\skills\boltz-small-molecule-adme\SKILL.md","SKILL.md","6666","B029ADBB63B847DC9DE1A7BB5BB87F096C2AA80B4A2DB7B362DA7D7B43D3D7A7","70","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\boltz-api-cli\skills\boltz-small-molecule-design\SKILL.md","SKILL.md","8814","2D77F173FF628C775147FE3110616A6F5D76EFE4C2DA782D684ED77F90B709DA","79","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\boltz-api-cli\skills\boltz-small-molecule-screen\SKILL.md","SKILL.md","9202","E1E6B3AF99E5F3806612209E8949A3A901BC636B902D78994B98EAEA93EB3B54","78","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\boltz-api-cli\skills\boltz-structure-and-binding\SKILL.md","SKILL.md","8892","0528DC26A12EDE4401CA48B193119327DFDE815873DC1FE5D35BC0DF8AACA65D","105","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\box\skills\box\SKILL.md","SKILL.md","10197","539B55A4D02FF5B710C3568777F213ECE9E093D4E603474DB7597C117A01AC90","107","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\brighthire\skills\brighthire\SKILL.md","SKILL.md","1533","284F415939E10B308E36E9AD2B0B671DAE0233E3B19523562995F715FBCFABD3","22","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-ios-apps\skills\ios-app-intents\SKILL.md","SKILL.md","4690","C8723A65479259B641B2CE5B5E6B103DB7C6500C9217126D44BA2ED4AA9B4B33","78","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-ios-apps\skills\ios-debugger-agent\SKILL.md","SKILL.md","2694","D5EDB1E1FC8A5C1E88CDAB18D63CEFEBC7F2B1AE065F0B9F2F781C10D9215267","52","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-ios-apps\skills\ios-ettrace-performance\SKILL.md","SKILL.md","9029","4168ABBDA20D812F886E2B01BDA8DB099D7418C0F63BCCF8BA1278E550F5ED04","198","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-ios-apps\skills\ios-memgraph-leaks\SKILL.md","SKILL.md","4029","4F669A6ADF5A146A814E7F47B8B352B3FC5A0DEA1A7C36108C73698478E2EB40","77","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-ios-apps\skills\ios-simulator-browser\SKILL.md","SKILL.md","3303","A2EB8E2C81F9ACDCEABE52D25560D60091D278C63B293751C39BA8453BD0492D","53","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-ios-apps\skills\swiftui-liquid-glass\SKILL.md","SKILL.md","3835","E973E831709CDD4548E9478BF9D056D1681509F0989CA517AAF574B81531DE74","91","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-ios-apps\skills\swiftui-performance-audit\SKILL.md","SKILL.md","5119","6DF2B3A6DA89129507248384E084BC83985626DDD4F70BE0E39C6E9C707F366C","108","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-ios-apps\skills\swiftui-ui-patterns\SKILL.md","SKILL.md","7425","298FC724F6B324C6355442170EA2E355563F904969DCA054E4181D4CD3FE04BC","97","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-ios-apps\skills\swiftui-view-refactor\SKILL.md","SKILL.md","8085","66FB1BCDE84014A24016E82AC50EF68A11F276D2B7C5788FED69E43104CCAAFB","204","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-macos-apps\skills\appkit-interop\SKILL.md","SKILL.md","2894","9793D062B2E25EE184C8D92637C8519D2598DAA193C34E0984D418DE20F5CC27","69","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-macos-apps\skills\build-run-debug\SKILL.md","SKILL.md","8062","075DC88D5C9722C00A857D341138CA1FBB22E70923E683C825DF4A13CBF4F41A","130","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-macos-apps\skills\liquid-glass\SKILL.md","SKILL.md","8838","EB19FDB94CE30AF1D9A1CA9036C836ED5116D3A1590100FE6B05B55E596ABCAC","171","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-macos-apps\skills\packaging-notarization\SKILL.md","SKILL.md","1479","7DEEFD23DFA64328397E25A4D7BE03945454A4D6736737415B49B2F565CB2B03","48","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-macos-apps\skills\signing-entitlements\SKILL.md","SKILL.md","1831","E147E41AD12C6B1F199E5D299D2151FE69A3602F49C234E7AE79331B9DC60336","59","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-macos-apps\skills\swiftpm-macos\SKILL.md","SKILL.md","1425","2909DC3FB6087E1C122A95E6D930ED1683719BB6A9F9F07466D16ECE06BA0430","51","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-macos-apps\skills\swiftui-patterns\SKILL.md","SKILL.md","11925","A9C757D7B8B8EBE19D4772AAECF2142A98726F05BC07B5079D533A6FF0A77E90","136","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-macos-apps\skills\telemetry\SKILL.md","SKILL.md","3803","C457CD7CA3BF82EDDA4D13B82638F6C6527EE033328B471FA9FC7FB20F9963DF","87","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-macos-apps\skills\test-triage\SKILL.md","SKILL.md","1618","4EBFB570DE6CD61ABE9FED9440DFDFE8AE003C95CBCF2741E5E515799FBC0B6B","55","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-macos-apps\skills\view-refactor\SKILL.md","SKILL.md","5625","121DB7D9DBF1DA93BEDAA00E41E0DDCCC1415016BC24E37481FEB8AA9E42AAD6","110","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-macos-apps\skills\window-management\SKILL.md","SKILL.md","8952","95CB8FB0D49E7967B8D9E5FA7029F7EE277749E3C63C7605CD17FFA7E627A215","171","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-apps\skills\frontend-app-builder\SKILL.md","SKILL.md","31987","62B27EB930DE74432FBA337BA5028419711E443DAB8ECD0BEF3E672683B6BB3A","186","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-apps\skills\frontend-testing-debugging\SKILL.md","SKILL.md","9942","150C376701A76B4F09F731F0844099A3B0EAB1C60E042A2AF0F9DB9AFFB2540C","143","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-apps\skills\react-best-practices\AGENTS.md","AGENTS.md","97869","924B5C33D0F671769467AC8B10ED98C9708D6DB3E5465CC3DEC368454FF059D0","3374","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-apps\skills\react-best-practices\SKILL.md","SKILL.md","6813","D206B66626A0A7088550A735C46C4F727B6422DB561A133826E752348A3EA758","143","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-apps\skills\shadcn-best-practices\SKILL.md","SKILL.md","16666","95EE97B9E79C4D25AD274017BB528CCF7B92C1D442BBFC540A46F3C9197263DF","241","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-apps\skills\stripe-best-practices\SKILL.md","SKILL.md","2043","7F720061479D380AE9CF6C8EA9F33EF8D84961BC31F100B938F42110B736493C","28","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-apps\skills\supabase-best-practices\AGENTS.md","AGENTS.md","2227","F3336D9942583A30DF20E4BAD03ADEB48D1F246583999979E5CCEB215BDA55E9","68","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-apps\skills\supabase-best-practices\SKILL.md","SKILL.md","2627","D454ECDB939D26490F829A8198CDD40048114312A282E44B28B96438BBF8CD7A","64","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\accessibility-and-inclusive-visualization\SKILL.md","SKILL.md","6510","FC052419E290F113B044B7ABD7A5E809B6000B4DEC03441E63796B02F474A2C8","66","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\canvas2d-data-visualization\SKILL.md","SKILL.md","9312","3A90BB37AC0AD1392152BC836F937490FA4C14CC16C5FB66DC3500952434B869","126","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\d3-data-visualization\SKILL.md","SKILL.md","9349","7E333C70EED27846D5772034AFBEC21675C6C3E907A634EB560750C62EDF3946","128","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\dashboards-and-real-time-visualization\SKILL.md","SKILL.md","7848","A13D4FB8B466F05746E8C7F63BAA041A8AD3246A9B0FFC258BB663B3048C3A37","147","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\data-visualization\SKILL.md","SKILL.md","11213","0078CCF7D8F448DBA767E6D0BD12E903C18DF7411A09272289E48B5DD3B4731C","82","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\gantt-chart-visualization\SKILL.md","SKILL.md","9525","D207D3A674D0ACA0A3CEC35B68CF5CF80C968E9C70A08F393D7BF555DC6A97F1","112","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\geospatial-and-cartographic-visualization\SKILL.md","SKILL.md","11331","EE7595430AF215EBC65AE8E9396006AE95255478CBB4C196B6BD93CEC5D86153","129","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\grammar-of-graphics-and-declarative-visualization\SKILL.md","SKILL.md","3368","5E0FEEC02C4AE815013C983481C10611AF02AA55A59786E86EE53E4C8FFEB1FF","57","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\node-link-and-diagram-layout\SKILL.md","SKILL.md","11518","4FCFAAC03DB9F35A30F185F5B491F1D79CAD5C3651B15C383E6C2E501BED7E24","159","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\react-and-nextjs-data-visualization\SKILL.md","SKILL.md","12387","9D42A3E58680E4CC3FB8E4587B3DB094886CBD4A1179D99D8FFAF79A97139227","114","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\reports-pdfs-and-slide-automation\SKILL.md","SKILL.md","8295","5FF8AF2886DF8ECEC3FBAADA93E5CD066237AC083FC533AC293608ADDEF74EAC","116","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\scrollytelling-and-parallax-data-visualization\SKILL.md","SKILL.md","9714","2B0D62B04F1555E1A28EA1AE87B25793E47220E8A6C1FB6D044531A567745D0E","109","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\statistical-and-uncertainty-visualization\SKILL.md","SKILL.md","2118","DF7790FC9D40638ABBEB6C983EE1A1CF136EBC530ADACC747048D120817B7C23","45","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\testing-data-visualizations\SKILL.md","SKILL.md","13962","BE5FD4725BD3FDBB1A75AA9D44DBA666B69B6654D8CAFD3A21D89C19B8B66D86","152","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\threejs-data-visualization\SKILL.md","SKILL.md","12561","406048727D478742F7073EBA7E2A923A65ECDF88E5E346799560066CFD78EB45","146","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\typescript-data-visualization-engineering\SKILL.md","SKILL.md","10391","3A080B13543B99749926504659F8095C3F6F644E88B2A55CA902AE21D1845FA1","119","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\uml-and-software-architecture-visualization\SKILL.md","SKILL.md","12441","3C5F2101AB938525FD8C44729F3165CDB8BF6DBB6F9E73F84735B52C5AAD5D26","133","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-data-visualization\skills\visualization-strategy-and-critique\SKILL.md","SKILL.md","20671","3BCD91D14F9968346CF2AE91781E48784FB36D8FC95A6F5891D10CDC6EF67A1F","207","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\canva\skills\canva-branded-presentation\SKILL.md","SKILL.md","3073","89ACBF11FD6FBBDD69D305B80265A05AB6D5E96623CB28CBDAB84EE2B725F827","51","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\canva\skills\canva-resize-for-all-social-media\SKILL.md","SKILL.md","2780","FEBB6410D03BBFE551CA18A8F001566E9287AFF8EB7472A5456F63721BA90A96","51","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\canva\skills\canva-translate-design\SKILL.md","SKILL.md","2688","E373C8849E71066034DED5E5DF3BEEC607FCB57EF300D3DC09B521CB1F89FA5B","51","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\catalyst-by-zoho\skills\catalyst-by-zoho\SKILL.md","SKILL.md","42556","C8A972E4C23548E196D6B9E15A0E3F51976A8D5F17AE820E32DDE7A70CF53F76","540","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\chronograph-gp\skills\chronograph-portfolio-company-one-pager\SKILL.md","SKILL.md","24907","374CB102BAA3470A9FBD179E84D275563E75F1D21A45F480E66E29C903A13626","488","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\chronograph-lp\skills\chronograph-cashflow-forecast\SKILL.md","SKILL.md","9927","2B5EA70B2E5B43C34FAE3B08D09BBE53D7C83CF94BE7B6C611E39E1ACCC8C3BF","100","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\chronograph-lp\skills\chronograph-gp-meeting-prep\SKILL.md","SKILL.md","7182","324AA93D447170C55A58B4B9F6C59CB3B6E2F0FABC51374111E9169CAAF78C0F","89","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\chronograph-lp\skills\chronograph-portfolio-company-one-pager\SKILL.md","SKILL.md","24907","374CB102BAA3470A9FBD179E84D275563E75F1D21A45F480E66E29C903A13626","488","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\circleci\skills\builds\SKILL.md","SKILL.md","2381","51727943726400A0F94898D3A73D5B357979AB696C2352591034FBCB2F5C2E96","58","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\circleci\skills\chunk\SKILL.md","SKILL.md","2602","AAE5EA99692FDB12F489277CED967D46A1DEC8857FA42905CFEB5CB4E8576C7A","49","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\circleci\skills\cli\SKILL.md","SKILL.md","2832","121EEFE595F584A10C24A266E09E433885B6AEBB572E34A6569C6ED928F66584","61","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\circleci\skills\config\SKILL.md","SKILL.md","3076","83EB08C66B155C8C3020DA4B1A830A53386758E174584F793D0E7DE6C1E8E5D7","59","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\cloudflare\skills\agents-sdk\SKILL.md","SKILL.md","5736","D377772EE7D8A7261A1636634E876A496F885B16B5EDCB95D13C2F13320A0192","156","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\cloudflare\skills\building-ai-agent-on-cloudflare\SKILL.md","SKILL.md","10209","F62F556211FF0255F3687233CE280875D73D3215952759FA4F0C5114B73B3B9D","401","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\cloudflare\skills\building-mcp-server-on-cloudflare\SKILL.md","SKILL.md","6695","7CEB8DAA9A88EB10BE44E7862F55639B9C5A31716942FE9C4442C53DBA249780","267","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\cloudflare\skills\cloudflare\SKILL.md","SKILL.md","8398","016391794A80D83788053B0AAE03FAD653D93AE04A4A9A24C6AB346148A245D3","229","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\cloudflare\skills\durable-objects\SKILL.md","SKILL.md","6053","8ECDDFEC282CDC8F964DBE577BDC176A5B5A490B3D7DDD68CB4B34CBAFB0B177","187","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\cloudflare\skills\sandbox-sdk\SKILL.md","SKILL.md","5948","CBB2D82104E9BA11361AD9F790E56100F884C95BB0738AD028A0647A86FE4691","178","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\cloudflare\skills\web-perf\SKILL.md","SKILL.md","8367","DC4DCC7DC370014F94056E62608F8FB2068821E4970B75ECF63A221692E3D763","202","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\cloudflare\skills\workers-best-practices\SKILL.md","SKILL.md","7219","B812711B9EA2E0DEF66553C46361998473845F319E3189C2C4F52ED3E15D8E85","128","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\cloudflare\skills\wrangler\SKILL.md","SKILL.md","17834","15D8EA7950775E30448BF0A046B1271E53DB3F3DB53FEDE6AAFE4D25A4240B50","898","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\coderabbit\skills\coderabbit-review\SKILL.md","SKILL.md","3491","412F292E682CA67D6453E3F1BDB9C2C59D5AC2BF8AC20BD8F6F0EB2A37EDB987","85","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\codex-security\skills\attack-path-analysis\SKILL.md","SKILL.md","7181","BC452C5A50D9A34B31EAD8175B9599C62BFE82F87AD191C566027613D83643E8","108","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\codex-security\skills\deep-security-scan\SKILL.md","SKILL.md","55556","CF25AB86A5A154C03C3F63B5E7A549C11AF10BF34F9233BEC3D9808D3C9CCA88","554","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\codex-security\skills\finding-discovery\SKILL.md","SKILL.md","25139","A1F361821B1AB339821D51694CA8734E3E255C4989AFB620D7482559BFAAF830","157","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\codex-security\skills\fix-finding\SKILL.md","SKILL.md","10079","1015B12F13563E51D9BDDFADDDAD427E533190040EF054A23B97AD8CA6719F11","113","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\codex-security\skills\propose-security-hardening\SKILL.md","SKILL.md","22906","A4D7A5A48412E8730074DDCA01E42BABBB1301AC2AF1B790873C33BC0E28314B","241","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\codex-security\skills\security-diff-scan\SKILL.md","SKILL.md","19056","27D2BB9542035576C4C426AB24818AE0B5630F2D934DE87116F3211518CA5138","164","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\codex-security\skills\security-scan\SKILL.md","SKILL.md","24292","405406935A7B7B0A24DE7F5DE6121CDD3CABCD27B7205999CB3BE8FF2169B1A6","159","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\codex-security\skills\threat-model\SKILL.md","SKILL.md","4592","750C389C9230B8C5F84E250580D9B10AA34006CA0AD1652DC62E47ADBA9F7463","60","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\codex-security\skills\track-findings\SKILL.md","SKILL.md","20524","9E251E08AAD2BA0D50FC76346E4063DB42CD58C77F89C10257DFF0BAA8DD5A4D","223","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\codex-security\skills\triage-finding\SKILL.md","SKILL.md","28314","7DF883E0B0B874DACA6F9E4D29144B1C3F94322CB15A625ABF127D4585907AB5","343","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\codex-security\skills\validation\SKILL.md","SKILL.md","10899","C64053065EE8450236F557A0D122B437CD158D3672DA8FD99D9E6E3CBBF5F3FE","101","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\codex-security\skills\vulnerability-writeup\SKILL.md","SKILL.md","20705","5E0201685F5397E4F5032C1B607BD67FD9DB870E9B7606020A64C33C04C40421","264","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\build-model\SKILL.md","SKILL.md","8056","C316C9464F36B4E6D343225678BF6F5E9052992D9B73B8356FBB322D52005EDA","176","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\bull-bear\SKILL.md","SKILL.md","7831","E6C1F5EA4246DBF16F59134637CBE44A32387AED3A0736BA7F0EB744A31474B5","133","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\capital-allocation\SKILL.md","SKILL.md","9648","8294BECF2ABA912386663DEEA98627ED152D2777377EE4E725D02932655FE087","213","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\comp-sheet\SKILL.md","SKILL.md","9159","F7AE5DA15BA283F129A1351AA2F0C8634B081120822687360C794E5B3BC47366","214","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\comps\SKILL.md","SKILL.md","10165","F1873E1E30A527A7C12EAC812A1B4DAA818B8714991CD4CBAC23CD1A4A91D47A","198","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\dcf\SKILL.md","SKILL.md","10117","E4AC20DE181FC834AD0B5C5E9BA43A2DF9183E53FFF093C28327122144D1C276","227","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\earnings-flash\SKILL.md","SKILL.md","7866","D0187342D065FDDA302414A7FE3D102BD299FFE4DCD072F2A84B943278D87ECF","161","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\earnings-prep\SKILL.md","SKILL.md","17351","FB93F52323F7C0197A077488326809E14B1723EC50C1DF98AB8D379B6250867C","259","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\earnings-review\SKILL.md","SKILL.md","16026","6AE34B1EFAD0FF1731CC042209D9E7977F029E17A3CB49CE26321DA2ABAD8811","233","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\guidance-tracker\SKILL.md","SKILL.md","10025","EEBFBDC5D1A77EE5D7ECD45507A404AC0A50E48AF5EBD2A225C41E149FC02A2E","145","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\ib-deck\SKILL.md","SKILL.md","6712","53043BA4BC92A7B98F773D19C682A894BA7EB50BB8686393B599FA7DC858E1B4","120","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\industry\SKILL.md","SKILL.md","7364","B0736CB171D06027DCD0BC2E2229C256D2C9CE94328FC8489DC97A2D5A685BEF","114","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\inflection\SKILL.md","SKILL.md","6138","1F6B044D7B2E701678D34C2DF25F691DAFBDC508B579C23B18F747D6433E63D3","134","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\initiate\SKILL.md","SKILL.md","20551","78D3D477A9B4737FAAC1BCAE1248E38D9B710AB678D2E982355D4AF0D65A2256","453","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\precedent-transactions\SKILL.md","SKILL.md","9680","57759DE34B2A6B67BEC06FCFF7E37114CBF0CD92239E7349688B1F0CFBDA2FEE","184","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\research-note\SKILL.md","SKILL.md","15799","3B9286B8DF773CA7F2623692C4A5B526B374349668FA1851B99765AC6954F672","326","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\setup\SKILL.md","SKILL.md","2085","D6F1D23C29708FA4021480C2BB6D1CE45C7CBD0373D69B220F440CD1A1FA2F7C","36","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\supply-chain\SKILL.md","SKILL.md","56116","CC71D7007A27187DFC51F35CB344D87D71DFD4BD8FE2C94EDD31CBC10523C272","1146","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\tearsheet\SKILL.md","SKILL.md","9597","3FFA1AF9FEDB6FEE35BA42D91828FB6081B86C1DBA43F7526F0057F8AABE707E","178","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\unit-economics\SKILL.md","SKILL.md","13608","14B6154202A9DFCDE4D33FD76D62C7E7A5271B5326A21F92EC5EC9E2C4D96700","203","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\daloopa\skills\working-capital\SKILL.md","SKILL.md","23619","6EB43ADDDAEF968A74A5155CDDAA246DA7F34D1E0917E2749C1EC8BA4181BFC3","299","vendor-source"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\datasite\skills\bulk-qa-answers\SKILL.md","SKILL.md","15129","4EE60E7ED274FC9B321D9FE182C6055C8225FF49883C53F611B13C54AA9B618B","253","vendor-source"
